Signal,LookAhead,Nunits,Bayesian_Dropout,Median_APE,Median_RSE,Mu_APE,Mu_RSE
Periodic_Multiple_Seasonality,5,50,0,0.46652143771187726,0.23248152763096736,1.7706653915763024,0.23597004145672218
Periodic_Multiple_Seasonality,5,50,0.05,0.46999344936296716,0.23331213829421443,1.800344298191553,0.2366030352916391
Periodic_Multiple_Seasonality,5,50,0.1,0.46714260744549385,0.2329426610366317,1.8101515532620913,0.23634322302647484
Periodic_Multiple_Seasonality,5,50,0.2,0.4643178760570089,0.2329386412181458,1.7843830521145307,0.23629469995184949
Periodic_Multiple_Seasonality,10,1,0,0.5003893372028072,0.2448287439597303,2.1550687974909173,0.24709229869903807
Periodic_Multiple_Seasonality,10,1,0.05,0.49840944574535706,0.24521845314383645,2.165161477486927,0.24704681401905315
Periodic_Multiple_Seasonality,10,1,0.1,0.4995509591812082,0.24507555753628868,2.17325745394114,0.24711563701078446
Periodic_Multiple_Seasonality,10,1,0.2,0.498243281500632,0.24482582797916255,2.1778537789796575,0.24712916012184294
Periodic_Multiple_Seasonality,10,5,0,0.5218333103770767,0.24556194415471705,2.022710978611986,0.24769733835057536
Periodic_Multiple_Seasonality,10,5,0.05,0.5138964626846225,0.24556922783965635,2.0756690922617946,0.24760781604263588
Periodic_Multiple_Seasonality,10,5,0.1,0.5182807817455788,0.2452576559344376,2.0780081402924497,0.24744121672185257
Periodic_Multiple_Seasonality,10,5,0.2,0.5138800481556017,0.24655137698147422,2.0580669197609813,0.24789349208415348
Periodic_Multiple_Seasonality,10,10,0,0.5135823331984675,0.24432014399539306,2.013163553012368,0.2471480258269774
Periodic_Multiple_Seasonality,10,10,0.05,0.5140661709764507,0.24546776920278318,2.067022958179541,0.24775869220114224
Periodic_Multiple_Seasonality,10,10,0.1,0.521607693496441,0.24570629971844526,2.037040743243195,0.2476733734650745
Periodic_Multiple_Seasonality,10,10,0.2,0.5188865858832001,0.24517745241703104,2.039183396602498,0.2476664649028856
Periodic_Multiple_Seasonality,10,25,0,0.5315494441589501,0.246596301265483,2.031358043698155,0.24934470577496134
Periodic_Multiple_Seasonality,10,25,0.05,0.5163674003710735,0.24708660922457656,2.031032162525842,0.24844205795426105
Periodic_Multiple_Seasonality,10,25,0.1,0.5189147559099014,0.24519141074746514,1.9973088594195436,0.24835619695022304
Periodic_Multiple_Seasonality,10,25,0.2,0.5173652887791215,0.24681667818125275,2.1005600967641227,0.24868094146425115
Periodic_Multiple_Seasonality,10,50,0,0.5261983238570893,0.24593822067681614,1.9322149214967304,0.24953098893857492
Periodic_Multiple_Seasonality,10,50,0.05,0.5213276913203868,0.24712772997332108,2.0614080192688697,0.24966474284269052
Periodic_Multiple_Seasonality,10,50,0.1,0.5234274922964383,0.24736912681325324,2.0365864424624607,0.24908667816791608
Periodic_Multiple_Seasonality,10,50,0.2,0.517913024317687,0.24793371190903263,2.07071839036403,0.24985630745895174
Periodic_Multiple_Seasonality,25,1,0,0.6547491625688764,0.27552294944403627,3.062876866515986,0.27689415506067844
Periodic_Multiple_Seasonality,25,1,0.05,0.6484810204596831,0.27497435490781197,3.0584045313953294,0.2764045051505831
Periodic_Multiple_Seasonality,25,1,0.1,0.6468073098505169,0.2742708668527593,3.0773520598890918,0.27623241407113514
Periodic_Multiple_Seasonality,25,1,0.2,0.6475759803884787,0.2760252308054965,2.924784659196493,0.27775907792870136
Periodic_Multiple_Seasonality,25,5,0,0.6726872156848296,0.27492550701540763,2.9373012912562677,0.2776067777910383
Periodic_Multiple_Seasonality,25,5,0.05,0.6640743052303928,0.2737977314807667,2.920977004627261,0.2772680162338334
Periodic_Multiple_Seasonality,25,5,0.1,0.6616691446536469,0.2745121946988581,2.8673324822451356,0.2774033848887558
Periodic_Multiple_Seasonality,25,5,0.2,0.6641171360867991,0.2741080706761453,2.8706202602100293,0.2774102720253391
Periodic_Multiple_Seasonality,25,10,0,0.6727518477896854,0.2757996475930534,2.9903493401805386,0.27830132967901655
Periodic_Multiple_Seasonality,25,10,0.05,0.6632668992481789,0.27536760000835264,2.8784161495685585,0.27851978292049695
Periodic_Multiple_Seasonality,25,10,0.1,0.6727586881714981,0.27494584546048995,2.901621714213038,0.2786274075706871
Periodic_Multiple_Seasonality,25,10,0.2,0.6703464436897535,0.2768284419793985,3.002242508336222,0.2789812748101922
Periodic_Multiple_Seasonality,25,25,0,0.6879007368075384,0.27898961355904905,3.248456796179305,0.28195541098388527
Periodic_Multiple_Seasonality,25,25,0.05,0.6749010362937451,0.2808212616568512,3.198341564405004,0.2815805008021943
Periodic_Multiple_Seasonality,25,25,0.1,0.6676434981272235,0.2780123492302016,3.0258931925759276,0.2809865308368928
Periodic_Multiple_Seasonality,25,25,0.2,0.6788018943177287,0.2782799404021502,3.0087596830385963,0.281884526209181
Periodic_Multiple_Seasonality,25,50,0,0.6912892273407378,0.28207463474972805,3.2038246843164178,0.28637433297384696
Periodic_Multiple_Seasonality,25,50,0.05,0.6857128352339922,0.2825618726206277,3.151596508214618,0.2856682077325667
Periodic_Multiple_Seasonality,25,50,0.1,0.6986158815376997,0.2828781078975159,3.2394533251040203,0.2870642954811904
Periodic_Multiple_Seasonality,25,50,0.2,0.7012264194111042,0.28256474361192374,3.248098323066384,0.2863219499055029
Periodic_Multiple_Seasonality,50,1,0,1.0266972557656007,0.34535689650089985,4.296419577198975,0.3458336460927475
Periodic_Multiple_Seasonality,50,1,0.05,1.007141860540926,0.3422156405828991,4.478890710032923,0.3426881144149168
Periodic_Multiple_Seasonality,50,1,0.1,1.0105382076292473,0.34377340428448255,4.4867597538661474,0.34351122027767644
Periodic_Multiple_Seasonality,50,1,0.2,1.0124676764876748,0.34374658059271296,4.483367455959322,0.3435721277651002
Periodic_Multiple_Seasonality,50,5,0,1.031520564378709,0.3474835149976281,4.4793390963779505,0.34749685826273796
Periodic_Multiple_Seasonality,50,5,0.05,1.017340644050237,0.34709518479488216,4.346653348265886,0.3469787046758248
Periodic_Multiple_Seasonality,50,5,0.1,1.0182349433482965,0.34699745028573964,4.3740103845609575,0.3468983036743975
Periodic_Multiple_Seasonality,50,5,0.2,1.0237070096032743,0.346993630723763,4.303746082648241,0.3477448007668716
Periodic_Multiple_Seasonality,50,10,0,1.0371270986962147,0.3487530436190429,4.533646296201325,0.3478802596508075
Periodic_Multiple_Seasonality,50,10,0.05,1.0317420651548805,0.3493646574469977,4.3317503041941405,0.34817228977070314
Periodic_Multiple_Seasonality,50,10,0.1,1.0201142860882406,0.3494395964481373,4.319844632106305,0.3483449548505798
Periodic_Multiple_Seasonality,50,10,0.2,1.0262763741939227,0.34704023574614085,4.306694954304646,0.34769806545644705
Periodic_Multiple_Seasonality,50,25,0,1.041519761519392,0.34888346146706506,4.734895562634212,0.3493344886288746
Periodic_Multiple_Seasonality,50,25,0.05,1.055159441538605,0.3510310131384442,4.450990113765977,0.35120974993799037
Periodic_Multiple_Seasonality,50,25,0.1,1.0367824698495265,0.3503664751087454,4.299152198639625,0.34985475796196486
Periodic_Multiple_Seasonality,50,25,0.2,1.0368843607364466,0.35158276052851634,4.725204123532501,0.3511151129615555
SARIMA,1,1,0,0.6656525960439632,0.17992916295235728,26410809764.25268,0.19091818771031352
SARIMA,1,1,0.05,0.6634990339746825,0.1799202548421254,25181109069.77996,0.1910064609827559
SARIMA,1,1,0.1,0.6636561827974641,0.17992884391354869,25181689669.09778,0.1910078462014893
SARIMA,1,1,0.2,0.6636955425390165,0.17992367316532917,25181827513.94689,0.19100835836504146
SARIMA,1,5,0,0.6699625153471968,0.17980839408835242,23219273033.17799,0.19046838467776084
SARIMA,1,5,0.05,0.668977594120769,0.17970090867916147,22714799098.740734,0.19054280820895683
SARIMA,1,5,0.1,0.6691200619688852,0.17990360595216753,22849267712.050446,0.19055982338070324
SARIMA,1,5,0.2,0.6700942961990951,0.17956070889961534,22503489482.044823,0.19050713789611143
SARIMA,1,10,0,0.6693301497637418,0.17991310235781288,25560412812.939415,0.19043778711961815
SARIMA,1,10,0.05,0.6683927643828629,0.1798145163659497,25544934202.83772,0.19055814408406835
SARIMA,1,10,0.1,0.6687866722979496,0.1798255161019971,23905097488.562836,0.19055811001250916
SARIMA,1,10,0.2,0.6676683679064364,0.17999578011842182,23847481952.3754,0.19053856003478697
SARIMA,1,25,0,0.6684764244214467,0.17980483266149538,26476238477.130005,0.1904357617384773
SARIMA,1,25,0.05,0.6678894325945577,0.17984071628887188,24585171635.8718,0.1905324476757653
SARIMA,1,25,0.1,0.6670071890530107,0.17987472698205664,24825282689.357693,0.19053829746677248
SARIMA,1,25,0.2,0.666982706337413,0.1799286977971612,24928271898.45772,0.19053660729272467
SARIMA,1,50,0,0.6683987310662339,0.17983910024317376,25265502053.69304,0.19041829420461473
SARIMA,1,50,0.05,0.6675358226494988,0.18002020074498093,24290264576.67945,0.19051451494688013
SARIMA,1,50,0.1,0.6665042807106132,0.17993786151565605,24589521117.931236,0.19051869742294222
SARIMA,1,50,0.2,0.6673628053338347,0.17991201146107016,23966460240.1503,0.1905168192283236
SARIMA,5,1,0,1.258380291820937,0.24911227825110344,117853706187.54347,0.2613657347817703
SARIMA,5,1,0.05,1.2595414654654689,0.24937872339630016,112370528538.89607,0.2619094013218221
SARIMA,5,1,0.1,1.259666875448033,0.24932184920075862,112284972250.39964,0.2618958136045859
SARIMA,5,1,0.2,1.259604489604098,0.24937889758739973,112386403863.60736,0.2619120338164194
SARIMA,5,5,0,1.2425261757333672,0.2476102014673085,110304124064.40886,0.2607891405620662
SARIMA,5,5,0.05,1.2322121818604643,0.24836670913448095,106744227364.7222,0.26171422073043177
SARIMA,5,5,0.1,1.2411946105831584,0.2477786221978145,113512674555.71472,0.26185807824763113
SARIMA,5,5,0.2,1.242161400411753,0.24799891271825136,109419247426.98474,0.26135149113221157
SARIMA,5,10,0,1.2387979682571717,0.24836753293642946,111868550627.50716,0.2606095183669198
SARIMA,5,10,0.05,1.233901734744034,0.24773454868666053,107329487790.24397,0.2611210765479673
SARIMA,5,10,0.1,1.2403254848061138,0.24849471167410647,108419771362.95483,0.26188227526729413
SARIMA,5,10,0.2,1.241376296726449,0.2483231401303332,112219853381.61795,0.26165352176795986
SARIMA,5,25,0,1.2420587519509851,0.24767922306781193,118467856750.26393,0.26085658360900116
SARIMA,5,25,0.05,1.249755627088878,0.2475318702327095,115931805548.93071,0.26144670924176816
SARIMA,5,25,0.1,1.2299385934601457,0.24659551522697187,107939156906.21075,0.26086543941016405
SARIMA,5,25,0.2,1.2420316219285295,0.2479782412986753,110431756027.26015,0.26151696948935826
SARIMA,5,50,0,1.2459692866727325,0.24640961125840552,117789789217.3785,0.2603168862225815
SARIMA,5,50,0.05,1.2394448206968631,0.2464019391069776,106078005388.0883,0.2609628060181846
SARIMA,5,50,0.1,1.2465893509143693,0.24751411308491172,121202256597.19719,0.26138752119721764
SARIMA,5,50,0.2,1.2374282923253261,0.2464011840849869,110004189380.35104,0.26068919399880935
SARIMA,10,1,0,1.36030768618397,0.25735967094834916,183127978896.87436,0.27434569695670064
SARIMA,10,1,0.05,1.35875281620145,0.25778702776671875,174837610006.81985,0.2747973835168226
SARIMA,10,1,0.1,1.3574418666515022,0.2577199239991601,174709029597.01035,0.2747278045505398
SARIMA,10,1,0.2,1.3576940678596054,0.25772152057671993,174729223107.24734,0.27473878938095225
SARIMA,10,5,0,1.3376878709189959,0.2571791756000461,181705176082.36075,0.2746807680903893
SARIMA,10,5,0.05,1.335085733000374,0.25693611761628965,167973345546.41525,0.27455091082837474
SARIMA,10,5,0.1,1.3489882673156313,0.2588613594926386,173349615227.8808,0.27551997549024304
SARIMA,10,5,0.2,1.3484268871455432,0.25719741921371064,175926549734.4494,0.27535181890939486
SARIMA,10,10,0,1.360677909236671,0.25791760368659156,184021109014.3986,0.27540748248553154
SARIMA,10,10,0.05,1.341431051809786,0.25744220738580664,176599305401.14963,0.27501702022893143
SARIMA,10,10,0.1,1.336798896322672,0.25712878142181406,165845365587.74658,0.27482962892875173
SARIMA,10,10,0.2,1.3461126051667172,0.258478264037159,170390517167.82242,0.2752792254740058
SARIMA,10,25,0,1.3431810226457586,0.2578394389751642,179101465765.1547,0.2749898561260011
SARIMA,10,25,0.05,1.344310684367477,0.2578866487141792,190443113765.92007,0.2755995078095535
SARIMA,10,25,0.1,1.350334888596883,0.2582578330454624,182113781688.97745,0.27604244429368113
SARIMA,10,25,0.2,1.3332675302643504,0.25598535733783057,179574200194.69754,0.274995959212477
SARIMA,10,50,0,1.3489071276167865,0.2586660652208713,181881518541.07098,0.2752506014935677
SARIMA,10,50,0.05,1.3450744013449358,0.2566164644800807,201102667196.35928,0.2753761324146993
SARIMA,10,50,0.1,1.3511598131208142,0.2579220791502078,207292746368.70514,0.27567821969875944
SARIMA,10,50,0.2,1.336707222552812,0.2571068542415427,184419089705.58902,0.27471378271315905
SARIMA,25,1,0,1.397109031577469,0.27360954563089135,393963265032.7112,0.2865465295969547
SARIMA,25,1,0.05,1.3981666169780635,0.27404291513742907,375677730143.55817,0.2871263409249008
SARIMA,25,1,0.1,1.3980712582896424,0.2739911442625168,375761168490.8395,0.2871381532039976
SARIMA,25,1,0.2,1.3981882393709713,0.27399152619417333,377149505303.4221,0.28726798823708705
SARIMA,25,5,0,1.3441017866607554,0.27062021972541517,389590613201.8723,0.284357130604085
SARIMA,25,5,0.05,1.3658039144868876,0.27060229931747953,354392679669.71155,0.28566756027223
SARIMA,25,5,0.1,1.361672017340478,0.27114316605694444,354070350469.96576,0.28577887207759606
SARIMA,25,5,0.2,1.3453508613148826,0.27138646713228554,366279485365.0455,0.2849547205731248
SARIMA,25,10,0,1.3574254217759332,0.2705034941568242,386386714152.8641,0.2847506989874368
SARIMA,25,10,0.05,1.3535085929440742,0.2707713834523888,383521935515.8398,0.285254940190008
SARIMA,25,10,0.1,1.3508180949101773,0.27008028640630444,368804469103.7869,0.2849318576070782
SARIMA,25,10,0.2,1.3485082822538368,0.26965734614132314,371718378383.625,0.28453042055972594
SARIMA,25,25,0,1.363760052235107,0.26960827809420074,399676840633.14557,0.28430762570068707
SARIMA,25,25,0.05,1.3660404551998178,0.27166192606738504,389506647840.7053,0.2862665476620141
SARIMA,25,25,0.1,1.376644019107414,0.27167713247439307,367560237835.19934,0.2856129582140312
SARIMA,25,25,0.2,1.3628465438510204,0.2711883209522238,382221591579.03876,0.28601463694303314
SARIMA,25,50,0,1.3754529018598602,0.2701484536232089,357850294383.3973,0.285479287138328
SARIMA,25,50,0.05,1.380837935579195,0.2730205366816331,339084751289.6608,0.28580141905899664
SARIMA,25,50,0.1,1.378366087737679,0.270965612699538,394879386783.26636,0.28631580319845396
SARIMA,25,50,0.2,1.3733750055128677,0.2725988199655892,321959373856.86237,0.2863738841961455
SARIMA,50,1,0,1.360595777037787,0.2926388243777923,959746339149.7365,0.29491522624428307
SARIMA,50,1,0.05,1.3510355837355799,0.29304216064883437,879795720110.2026,0.2954536554443496
SARIMA,50,1,0.1,1.3584811916276096,0.2926181577356773,911313590254.2013,0.29484037003202573
SARIMA,50,1,0.2,1.3691829818828076,0.29431885833612714,902195630575.6743,0.29649774786235433
SARIMA,50,5,0,1.3665799998423585,0.2919192327970175,919777993652.639,0.2965154890676337
SARIMA,50,5,0.05,1.3322390136508089,0.29350537262659326,840453378014.6184,0.296427237450888
SARIMA,50,5,0.1,1.3642033093952513,0.29362864487492024,943131467319.6588,0.29691190135386375
SARIMA,50,5,0.2,1.3532533574443848,0.29272586906452097,853873156408.4801,0.2962372886024556
SARIMA,50,10,0,1.3586976732947558,0.2923286517210584,919296950560.5511,0.29652334488176413
SARIMA,50,10,0.05,1.3631495480304183,0.2934295389082333,1066337255457.4358,0.29723077307330037
SARIMA,50,10,0.1,1.3571079319841273,0.2926760994205483,902241740459.8802,0.29715362298714576
SARIMA,50,10,0.2,1.3623765262971,0.293383555587413,864512433667.5834,0.29738468511184923
SARIMA,50,25,0,1.3892909357514063,0.29286559491305253,904431355576.6488,0.2971517296225352
SARIMA,50,25,0.05,1.3859584396356972,0.29488664070141307,837362231866.2762,0.29886036749560924
SARIMA,50,25,0.1,1.384390516322831,0.2922907446229045,814236490531.2017,0.2971024553833893
SARIMA,50,25,0.2,1.3717811522940788,0.29421359353330334,965337755013.5171,0.2980171570041901
SARFIMA,1,1,0,0.9929348210452185,0.27045497806161,3723112588.3723803,0.28444576999480226
SARFIMA,1,1,0.05,0.8238919179003872,0.23640152390295827,9575692858.943863,0.25496448688076023
SARFIMA,1,1,0.1,0.8627266677776808,0.24468082391273321,8987425676.828295,0.26122900409792205
SARFIMA,1,1,0.2,0.8229650027324427,0.2362265043413265,9587052498.2752,0.2548268852842658
SARFIMA,1,5,0,0.5085193405544082,0.15563130564849376,6224716170.445268,0.20517539974083143
SARFIMA,1,5,0.05,0.5721136999017744,0.17140462156932454,5354371292.347403,0.21458465639931468
SARFIMA,1,5,0.1,0.6815024155104032,0.20121050971513174,3898409648.0624375,0.23196069133525676
SARFIMA,1,5,0.2,0.5625240363349371,0.1689948167514977,5731934959.8137665,0.21313383771804872
SARFIMA,1,10,0,0.2814306902172031,0.11112077741929935,5367200772.700042,0.15619689705395517
SARFIMA,1,10,0.05,0.30344124629724084,0.11553683850529523,5257097665.900318,0.16039889873067276
SARFIMA,1,10,0.1,0.26053888317993124,0.10864987606060113,5428901328.179393,0.14987118092478904
SARFIMA,1,10,0.2,0.2501239359772239,0.10623459970794405,5277774282.402702,0.14795595645009438
SARFIMA,1,25,0,0.14141278799985094,0.09511353801764674,5908073391.547292,0.10453388630777584
SARFIMA,1,25,0.05,0.14448425241995927,0.09587908954236864,5340784737.358518,0.10569269545226118
SARFIMA,1,25,0.1,0.1424924803642073,0.09511098777917681,5592311856.6376505,0.10543016813006723
SARFIMA,1,25,0.2,0.14006316569438987,0.09493436223524415,6103626897.407037,0.10412220674042376
SARFIMA,1,50,0,0.13251827931312865,0.09422808932816745,6500286205.099259,0.09980836364569343
SARFIMA,1,50,0.05,0.13458197788335835,0.09419544607255799,5787228557.872934,0.10059162160035734
SARFIMA,1,50,0.1,0.13398163531783397,0.09387513070762431,5621839821.347387,0.10024228013550744
SARFIMA,1,50,0.2,0.13373811746077943,0.09456759432112148,5876083118.577498,0.10011045829944011
SARFIMA,5,1,0,0.8807979637761016,0.24700751891349548,24545669191.08648,0.26737942238460893
SARFIMA,5,1,0.05,0.8738415912253747,0.24510193174493844,24226293947.99629,0.2663365110869481
SARFIMA,5,1,0.1,0.9930205660703031,0.2694553172858448,5699540636.4882555,0.28426621763999593
SARFIMA,5,1,0.2,0.9954058781249593,0.257356353321206,8978070703.680387,0.274224256817284
SARFIMA,5,5,0,0.6796996600614237,0.20594797397117276,29180339093.16238,0.23487213923425912
SARFIMA,5,5,0.05,0.6478449472219925,0.2008582421850634,28166606652.094685,0.22873443413985037
SARFIMA,5,5,0.1,0.681300622557593,0.20557083775150006,27863971418.976685,0.23384790721678633
SARFIMA,5,5,0.2,0.6791420725060049,0.20522269317161798,27388751199.356148,0.23327732171301768
SARFIMA,5,10,0,0.5167923483163861,0.1805964613146709,27544038646.561123,0.20239390399739488
SARFIMA,5,10,0.05,0.4819053582617091,0.17807135396377577,27000559925.706028,0.19655020749192964
SARFIMA,5,10,0.1,0.5140958590424953,0.1800685767253431,27291503678.889595,0.20216553475029095
SARFIMA,5,10,0.2,0.5162131084840611,0.18055702587292854,27200291915.19619,0.2025643770433395
SARFIMA,5,25,0,0.444869256138447,0.17064821135372127,25535677576.048046,0.18157987748970592
SARFIMA,5,25,0.05,0.4356014940906733,0.1702784215808819,27033848247.574005,0.18017331870237652
SARFIMA,5,25,0.1,0.4443195426897527,0.17156411021903673,25518939626.522186,0.1815355431234915
SARFIMA,5,25,0.2,0.43046215889238787,0.16981360328138762,29459604880.902733,0.17991563211890585
SARFIMA,5,50,0,0.42746056196258564,0.17120428384759973,29535823054.260506,0.18126524373101316
SARFIMA,5,50,0.05,0.4385130437970203,0.1707508839779719,30132948147.19757,0.1797570275971213
SARFIMA,5,50,0.1,0.4325408098788216,0.1705511124896456,27570389035.451912,0.1802153363963898
SARFIMA,5,50,0.2,0.42701506211745305,0.17009895757543458,34039057400.515766,0.17956363205199513
SARFIMA,10,1,0,0.998421677907448,0.2627777419242703,16464247936.857773,0.2786682273871647
SARFIMA,10,1,0.05,0.9578846922138691,0.2624783803926834,20125086654.858593,0.2803744886260839
SARFIMA,10,1,0.1,0.9983707463788506,0.2618488520878574,15918774260.865376,0.2782546457248613
SARFIMA,10,1,0.2,0.8998767412569342,0.25472481479028464,43096300146.67913,0.2755469711398379
SARFIMA,10,5,0,0.7801035673473218,0.2355553747542697,68509975255.158875,0.25778108206487244
SARFIMA,10,5,0.05,0.7607380622212586,0.23625597523096648,65223213904.98282,0.25443381305902796
SARFIMA,10,5,0.1,0.7810101867228672,0.238309989970905,67074351994.71869,0.2577273670224626
SARFIMA,10,5,0.2,0.7162109933325717,0.22999316970918876,73343055485.67728,0.24960078547099068
SARFIMA,10,10,0,0.7399295574946401,0.23318204262820624,79327223947.73102,0.24364845632907445
SARFIMA,10,10,0.05,0.7209710174612723,0.22824348765730174,72472372772.89566,0.24153595062419625
SARFIMA,10,10,0.1,0.7177941244480859,0.23234142422016907,75265710711.31566,0.24468967185643092
SARFIMA,10,10,0.2,0.7146593624695742,0.22800720780157402,73234565793.96562,0.24264006330778407
SARFIMA,10,25,0,0.7720925655713244,0.22511332563701264,80544866966.48015,0.2368600771681577
SARFIMA,10,25,0.05,0.7874126915758393,0.2294250488469654,68635215671.61532,0.23896806331605205
SARFIMA,10,25,0.1,0.7668565026422887,0.2285817689033373,72381863357.34706,0.23713467938677907
SARFIMA,10,25,0.2,0.7846298554077349,0.22533053783382223,69351957336.20428,0.2363401073340094
SARFIMA,10,50,0,0.8027013897390424,0.2277465815336026,82927904727.0349,0.23766818126345202
SARFIMA,10,50,0.05,0.7896982272156294,0.2282517437751142,69680684012.60066,0.23763145434673852
SARFIMA,10,50,0.1,0.7584084425490625,0.22324287051162978,72795071402.6437,0.23441977466233402
SARFIMA,10,50,0.2,0.8049413623407315,0.22701646467458303,71435281576.2876,0.23823345800630258
SARFIMA,25,1,0,0.9462915221913019,0.26939379847526873,44387144598.69054,0.28679076742957893
SARFIMA,25,1,0.05,0.9490240336259139,0.2692999260373203,42220252250.66325,0.28650609015441786
SARFIMA,25,1,0.1,0.9438230429121177,0.2689663950139799,41567322212.297485,0.2856906697502151
SARFIMA,25,1,0.2,0.9446012102425074,0.2689709984283781,42073550937.68226,0.28589496807652853
SARFIMA,25,5,0,1.001930015749228,0.27577100476166744,115847475199.03377,0.2927466051649556
SARFIMA,25,5,0.05,1.0024398177751452,0.27432872696172583,108207429200.35596,0.2901726809445019
SARFIMA,25,5,0.1,1.0252153293006283,0.2728251936230017,113605553507.90843,0.291166212622692
SARFIMA,25,5,0.2,1.1263362846357658,0.27763288434804184,141665793279.46756,0.29566197558243823
SARFIMA,25,10,0,1.1334706221707083,0.2985554357578737,208365400925.77484,0.3034329745877504
SARFIMA,25,10,0.05,1.10947903894991,0.291848065056092,178088670995.3269,0.30024542086302425
SARFIMA,25,10,0.1,1.126068288851216,0.2912803281285139,168304294657.62787,0.29968454365767916
SARFIMA,25,10,0.2,1.152138311074343,0.2934086403119667,189599941772.0281,0.3006575084568577
SARFIMA,25,25,0,1.2672177919589873,0.3123062191163553,226034407333.88504,0.31662626540068833
SARFIMA,25,25,0.05,1.2478895137956698,0.3066230525656919,193860766130.95074,0.312430395523886
SARFIMA,25,25,0.1,1.2346837968596507,0.30970187530470683,212996730340.48,0.31294651306348203
SARFIMA,25,25,0.2,1.228252942562984,0.3077634412793466,208389510709.50845,0.31222453515643617
SARFIMA,25,50,0,1.2549763700540795,0.3193835460687652,212826062369.3799,0.32127252588995325
SARFIMA,25,50,0.05,1.254315109116099,0.31587293511135844,201147175088.08722,0.3194586360386979
SARFIMA,25,50,0.1,1.2645535252706044,0.32267437722365955,233685542176.22476,0.3233641520230601
SARFIMA,25,50,0.2,1.2990181779848582,0.3159521864210427,196129629244.93698,0.3216128395263456
SARFIMA,50,1,0,1.0574655124661547,0.27046305612687904,46405208002.71442,0.2886017135482928
SARFIMA,50,1,0.05,0.9992894078695351,0.26861953721239573,21251271231.160748,0.28480936837983006
SARFIMA,50,1,0.1,1.021176432072393,0.2685385256528676,22947595868.46579,0.28614290213835974
SARFIMA,50,1,0.2,1.0149581596481652,0.2697049765655425,20866049144.65471,0.2863859949641868
SARFIMA,50,5,0,1.193573934503453,0.28629923429103216,146855671447.94116,0.3072777796523708
SARFIMA,50,5,0.05,1.1750198269628416,0.28083573441985565,126738642012.1705,0.3025915879496002
SARFIMA,50,5,0.1,1.1995935080533413,0.29231144562600814,167525389916.3994,0.31221800689318635
SARFIMA,50,5,0.2,1.2045542895092558,0.28479860701499815,138940781460.4661,0.3071445550662275
SARFIMA,50,10,0,1.2590546767615018,0.3044486840528965,189968891215.13446,0.31991784598938444
SARFIMA,50,10,0.05,1.2661112869657725,0.30668616566943846,205011055928.40588,0.32149042945128226
SARFIMA,50,10,0.1,1.2877050085964346,0.31034144671829544,208472771110.78387,0.3244699213667342
SARFIMA,50,10,0.2,1.319313434843051,0.323403638901386,238461412387.2132,0.33098503988433087
SARFIMA,50,25,0,1.415595237104563,0.36606497481484057,378095568364.8578,0.355148323127648
SARFIMA,50,25,0.05,1.4282401080347493,0.36511307373314494,354030890747.0053,0.355106262305877
SARFIMA,50,25,0.1,1.3994127261252227,0.3623030516269097,360065251372.88586,0.3540411187342593
SARFIMA,50,25,0.2,1.4540198120567578,0.36772135190933614,366130597904.2876,0.3571028573781606
Periodic_Non_Stationary,1,1,0,0.9979263396613958,0.5255050724280959,1.453542473040889,0.5378206093866955
Periodic_Non_Stationary,1,1,0.05,0.9995253419832053,0.5266865370518524,1.7526878889561444,0.5396691969219983
Periodic_Non_Stationary,1,1,0.1,1.0000100272527046,0.5270973187085405,1.0020377280112671,0.5400872929159249
Periodic_Non_Stationary,1,1,0.2,1.0000100287298732,0.5270973189002108,1.0020388443622323,0.540087318729081
Periodic_Non_Stationary,1,5,0,0.9948580697948642,0.5245938502840986,2.9240456739850855,0.536922131076188
Periodic_Non_Stationary,1,5,0.05,0.9929746126901082,0.5253310774631088,3.919089378445751,0.5381380775309914
Periodic_Non_Stationary,1,5,0.1,0.9967659060870702,0.5263555506759068,2.2101396172056065,0.5390925988710584
Periodic_Non_Stationary,1,5,0.2,0.9929365721855856,0.5260117834574931,3.1202150488217995,0.5378414724916357
Periodic_Non_Stationary,1,10,0,0.98522882358523,0.5222487400933001,6.20292998424152,0.5333427476610163
Periodic_Non_Stationary,1,10,0.05,0.985358329452541,0.5237341968487179,6.324086372059456,0.5350639414844622
Periodic_Non_Stationary,1,10,0.1,0.987775999137118,0.5249684404689543,4.800599443079006,0.5360476151162636
Periodic_Non_Stationary,1,10,0.2,0.986945605952862,0.5236136573829308,6.060565854782561,0.5359843525547869
Periodic_Non_Stationary,1,25,0,0.9726239995193869,0.5187294584040754,11.046842696050518,0.5287551696269946
Periodic_Non_Stationary,1,25,0.05,0.9742317615754683,0.521287981917985,10.212071920916586,0.5309193838740572
Periodic_Non_Stationary,1,25,0.1,0.9728094858714242,0.5205811826462278,11.03456729472365,0.5303409257331071
Periodic_Non_Stationary,1,25,0.2,0.9713672701358285,0.5200797805279578,11.722386828504307,0.5298589378038299
Periodic_Non_Stationary,1,50,0,0.9377455411949394,0.5100454414027358,12.468410111494338,0.5158728942006972
Periodic_Non_Stationary,1,50,0.05,0.9367024571591905,0.511331548956063,12.77420636211434,0.5170405091696072
Periodic_Non_Stationary,1,50,0.1,0.9508707283668085,0.5146305743097404,12.83274161476009,0.5225640612741307
